booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;customer_type;required_car_parking_spaces;total_of_special_requests;prize_per_nigth
160;NF Hotel;0;32;4;26-12-2021;27-01-2022;27;0;1;2;0;0;BB;Cambodia;Offline TA/TO;0;0;B;0;No Deposit;14;No Contract (Single);0;0;23.75
161;NF Hotel;0;7;1;27-12-2021;03-01-2022;3;0;3;2;0;0;BB;Germany;Direct;1;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
162;NF Hotel;0;8;1;27-12-2021;04-01-2022;4;2;4;1;0;0;BB;Cambodia;Direct;0;0;A;0;No Deposit;0;Contract (Single);0;0;20.0
163;NF Hotel;1;9;1;27-12-2021;05-01-2022;5;0;3;1;0;0;BB;Germany;Direct;0;1;A;0;No Deposit;9;No Contract (Single);0;0;20.0
164;NF Hotel;0;20;2;27-12-2021;16-01-2022;16;1;0;2;0;0;HB;China;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);1;2;20.0
165;NF Hotel;0;29;4;27-12-2021;25-01-2022;25;0;2;55;0;0;BB;Australia;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
166;NF Hotel;0;50;7;27-12-2021;15-02-2022;15;0;2;2;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;0;No Contract (Group);0;0;20.0
167;NF Hotel;0;6;1;28-12-2021;03-01-2022;3;0;1;2;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
168;NF Hotel;0;6;1;28-12-2021;03-01-2022;3;0;1;2;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
169;NF Hotel;0;8;1;28-12-2021;05-01-2022;5;0;3;1;0;0;SC;United States;Direct;0;0;A;0;Non Refund;40;No Contract (Single);0;1;20.0
170;NF Hotel;0;8;1;28-12-2021;05-01-2022;5;0;1;1;0;0;BB;France;Online TA;0;0;B;1;No Deposit;14;No Contract (Single);0;2;25.0
171;NF Hotel;1;14;2;28-12-2021;11-01-2022;11;0;2;2;1;0;BB;China;Online TA;0;0;B;0;No Deposit;28;No Contract (Single);0;0;25.0
172;NF Hotel;0;18;2;28-12-2021;15-01-2022;15;1;0;1;0;0;HB;United States;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;1;28.75
173;NF Hotel;0;19;2;28-12-2021;16-01-2022;16;1;3;2;0;0;BB;United Kingdom;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);1;0;20.0
174;NF Hotel;0;51;7;28-12-2021;17-02-2022;17;0;2;1;0;0;SC;France;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;2;25.0
175;NF Hotel;0;53;7;28-12-2021;19-02-2022;19;1;0;1;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
176;NF Hotel;0;53;7;28-12-2021;19-02-2022;19;1;0;1;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
177;NF Hotel;0;57;8;28-12-2021;23-02-2022;23;0;1;2;1;0;BB;Cambodia;Offline TA/TO;0;0;B;0;No Deposit;28;No Contract (Single);0;3;23.75
178;NF Hotel;0;91;13;28-12-2021;29-03-2022;29;0;1;2;0;0;BB;Vietnam;Online TA;1;0;A;0;No Deposit;9;No Contract (Single);0;1;20.0
179;NF Hotel;0;4;52;29-12-2021;02-01-2022;2;1;0;2;0;0;BB;China;Groups;0;0;A;0;No Deposit;0;Group Contract;0;0;18.0
180;NF Hotel;0;6;1;29-12-2021;04-01-2022;4;0;2;4;2;0;BB;United Kingdom;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
181;NF Hotel;1;7;1;29-12-2021;05-01-2022;5;0;1;2;0;0;BB;United States;Groups;0;0;B;0;No Deposit;9;Group Contract;0;0;22.5
182;NF Hotel;0;13;2;29-12-2021;11-01-2022;11;0;1;3;0;0;BB;United States;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;2;25.0
183;NF Hotel;0;87;12;29-12-2021;26-03-2022;26;2;0;2;0;0;BB;United States;Corporate;0;0;A;1;No Deposit;9;No Contract (Single);0;0;18.0
184;NF Hotel;0;3;52;30-12-2021;02-01-2022;2;1;4;2;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
185;NF Hotel;0;7;1;30-12-2021;06-01-2022;6;0;2;1;0;0;BB;Australia;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);1;0;20.0
186;NF Hotel;0;14;2;30-12-2021;13-01-2022;13;2;5;1;0;1;BB;Other;Online TA;0;0;A;0;No Deposit;9;Contract (Single);0;3;20.0
187;NF Hotel;0;14;2;30-12-2021;13-01-2022;13;2;2;3;0;0;BB;Malaysia;Groups;0;0;B;0;No Deposit;0;Group Contract;0;1;22.5
188;NF Hotel;1;17;2;30-12-2021;16-01-2022;16;1;1;1;0;0;BB;Vietnam;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;2;20.0
189;NF Hotel;0;18;3;30-12-2021;17-01-2022;17;0;3;1;0;0;BB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;28;No Contract (Single);0;0;19.0
190;NF Hotel;1;20;3;30-12-2021;19-01-2022;19;0;1;2;0;0;BB;Japan;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
191;NF Hotel;0;40;6;30-12-2021;08-02-2022;8;0;1;2;0;0;BB;Cambodia;Corporate;0;0;B;0;No Deposit;0;No Contract (Single);0;0;22.5
192;NF Hotel;0;2;52;31-12-2021;02-01-2022;2;1;0;2;0;0;HB;United States;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;1;20.0
193;NF Hotel;0;26;4;31-12-2021;26-01-2022;26;0;3;2;0;0;BB;Germany;Online TA;0;0;A;0;Non Refund;0;No Contract (Single);0;0;20.0
194;NF Hotel;0;2;1;01-01-2022;03-01-2022;3;0;3;4;0;0;SC;Vietnam;Online TA;0;0;B;0;No Deposit;14;Contract (Single);0;0;25.0
195;NF Hotel;0;4;1;01-01-2022;05-01-2022;5;0;1;2;0;0;BB;Vietnam;Offline TA/TO;0;0;A;1;No Deposit;28;No Contract (Single);0;1;19.0
196;NF Hotel;0;7;1;01-01-2022;08-01-2022;8;2;0;3;0;0;SC;Other;Offline TA/TO;1;0;B;0;Non Refund;0;No Contract (Single);0;1;27.31
197;NF Hotel;1;9;2;01-01-2022;10-01-2022;10;0;1;1;0;0;SC;France;Direct;0;0;A;1;No Deposit;9;No Contract (Group);0;0;20.0
198;NF Hotel;1;10;2;01-01-2022;11-01-2022;11;0;4;3;0;0;BB;United Kingdom;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);0;0;25.0
199;NF Hotel;0;12;2;01-01-2022;13-01-2022;13;0;1;3;0;0;BB;United States;Direct;0;0;B;0;No Deposit;0;No Contract (Single);1;0;25.0
200;NF Hotel;0;23;4;01-01-2022;24-01-2022;24;0;2;1;0;0;BB;South Korea;Online TA;1;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
201;NF Hotel;0;27;4;01-01-2022;28-01-2022;28;2;2;1;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
202;NF Hotel;0;35;5;01-01-2022;05-02-2022;5;2;0;3;0;0;BB;Other;Offline TA/TO;0;0;B;0;No Deposit;240;No Contract (Single);0;1;23.75
203;NF Hotel;0;38;6;01-01-2022;08-02-2022;8;0;2;1;0;0;BB;Thailand;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);0;0;25.0
204;NF Hotel;1;6;1;02-01-2022;08-01-2022;8;1;0;2;0;0;BB;Vietnam;Direct;0;0;A;1;No Deposit;0;No Contract (Group);0;0;23.0
205;NF Hotel;0;8;2;02-01-2022;10-01-2022;10;0;1;4;0;0;BB;Cambodia;Online TA;0;1;B;2;No Deposit;40;No Contract (Single);0;1;25.0
206;NF Hotel;0;9;2;02-01-2022;11-01-2022;11;0;2;2;0;0;BB;Singapore;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
207;NF Hotel;0;11;2;02-01-2022;13-01-2022;13;0;1;4;0;1;BB;Cambodia;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;1;20.0
208;NF Hotel;1;21;3;02-01-2022;23-01-2022;23;1;0;1;0;0;FB;Vietnam;Online TA;1;0;B;0;No Deposit;14;No Contract (Single);0;2;25.0
209;NF Hotel;0;26;4;02-01-2022;28-01-2022;28;1;1;2;1;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
210;NF Hotel;0;32;5;02-01-2022;03-02-2022;3;1;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
211;NF Hotel;0;43;7;02-01-2022;14-02-2022;14;0;1;3;0;0;BB;Cambodia;Direct;0;0;B;0;No Deposit;9;No Contract (Single);0;0;25.0
212;NF Hotel;0;0;1;03-01-2022;03-01-2022;3;0;2;2;0;0;BB;France;Online TA;1;0;A;0;No Deposit;9;No Contract (Single);0;1;20.0
213;NF Hotel;0;4;1;03-01-2022;07-01-2022;7;0;1;3;0;0;BB;Cambodia;Direct;0;0;B;1;No Deposit;28;No Contract (Single);0;1;28.75
214;NF Hotel;0;8;2;03-01-2022;11-01-2022;11;0;3;2;1;0;SC;United Kingdom;Online TA;0;0;B;0;No Deposit;9;No Contract (Single);0;1;25.0
215;NF Hotel;1;16;3;03-01-2022;19-01-2022;19;0;1;1;0;0;BB;France;Direct;0;0;B;0;No Deposit;9;No Contract (Single);0;0;25.0
216;NF Hotel;1;21;4;03-01-2022;24-01-2022;24;0;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;Non Refund;240;No Contract (Single);0;1;20.0
217;NF Hotel;0;28;5;03-01-2022;31-01-2022;31;0;5;2;0;0;SC;Vietnam;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Group);0;2;19.0
218;NF Hotel;0;40;6;03-01-2022;12-02-2022;12;2;2;2;0;0;BB;Cambodia;Direct;0;0;A;0;No Deposit;9;No Contract (Group);0;2;20.0
219;NF Hotel;0;47;7;03-01-2022;19-02-2022;19;2;0;2;0;0;BB;France;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Single);0;0;19.0
220;NF Hotel;0;1;1;04-01-2022;05-01-2022;5;0;2;1;0;0;BB;United Kingdom;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
221;NF Hotel;0;9;2;04-01-2022;13-01-2022;13;0;1;2;0;0;BB;Cambodia;Online TA;0;0;A;1;No Deposit;0;No Contract (Single);0;0;20.0
222;NF Hotel;0;11;2;04-01-2022;15-01-2022;15;2;0;2;0;0;BB;Thailand;Offline TA/TO;0;0;B;0;No Deposit;9;No Contract (Single);0;1;27.31
223;NF Hotel;0;27;5;04-01-2022;31-01-2022;31;0;2;4;0;0;BB;Vietnam;Direct;0;0;B;1;No Deposit;0;No Contract (Single);0;0;25.0
224;NF Hotel;0;32;5;04-01-2022;05-02-2022;5;2;0;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
225;NF Hotel;0;11;2;05-01-2022;16-01-2022;16;1;1;3;0;0;BB;Cambodia;Direct;0;0;B;0;No Deposit;0;No Contract (Group);0;0;25.0
226;NF Hotel;1;11;2;05-01-2022;16-01-2022;16;1;5;2;0;0;SC;United Kingdom;Direct;0;0;B;0;No Deposit;9;No Contract (Single);0;1;25.0
227;NF Hotel;0;12;3;05-01-2022;17-01-2022;17;0;3;2;0;0;BB;Cambodia;Corporate;0;0;A;0;Non Refund;0;No Contract (Single);0;0;18.0
228;NF Hotel;0;14;3;05-01-2022;19-01-2022;19;0;2;2;0;0;BB;Cambodia;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;0;18.0
229;NF Hotel;1;14;3;05-01-2022;19-01-2022;19;0;2;1;0;0;BB;United Kingdom;Offline TA/TO;1;0;B;0;No Deposit;9;No Contract (Single);0;0;23.75
230;NF Hotel;1;17;3;05-01-2022;22-01-2022;22;1;0;2;0;0;BB;United States;Groups;0;0;B;0;No Deposit;0;Group Contract;0;2;25.87
231;NF Hotel;0;34;6;05-01-2022;08-02-2022;8;0;1;2;0;0;SC;Vietnam;Online TA;0;0;B;0;Non Refund;28;No Contract (Single);0;2;25.0
232;NF Hotel;0;38;6;05-01-2022;12-02-2022;12;2;1;1;0;0;BB;Cambodia;Corporate;0;0;A;1;No Deposit;40;No Contract (Single);0;2;18.0
233;NF Hotel;0;40;7;05-01-2022;14-02-2022;14;0;2;2;0;0;SC;Vietnam;Direct;0;0;B;0;No Deposit;9;No Contract (Group);0;1;25.0
234;NF Hotel;0;49;8;05-01-2022;23-02-2022;23;0;1;4;0;0;BB;South Korea;Offline TA/TO;0;1;B;0;No Deposit;240;No Contract (Single);0;2;23.75
235;NF Hotel;0;78;12;05-01-2022;24-03-2022;24;1;2;0;0;0;BB;China;Corporate;0;0;B;0;No Deposit;0;No Contract (Single);0;0;22.5
236;NF Hotel;0;0;1;06-01-2022;06-01-2022;6;0;2;2;0;0;BB;Singapore;Direct;0;0;A;0;No Deposit;28;Contract (Single);0;0;20.0
237;NF Hotel;0;5;2;06-01-2022;11-01-2022;11;0;2;4;0;0;BB;Thailand;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);0;2;25.0
238;NF Hotel;0;12;3;06-01-2022;18-01-2022;18;0;1;2;1;0;HB;United States;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;2;25.0
239;NF Hotel;1;17;3;06-01-2022;23-01-2022;23;1;0;4;0;0;HB;China;Groups;0;0;B;0;No Deposit;28;Group Contract;0;1;22.5
240;NF Hotel;0;17;3;06-01-2022;23-01-2022;23;2;5;2;0;0;SC;China;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
241;NF Hotel;0;18;4;06-01-2022;24-01-2022;24;0;4;2;2;0;BB;Vietnam;Offline TA/TO;0;0;B;0;No Deposit;0;No Contract (Single);0;0;23.75
242;NF Hotel;1;30;5;06-01-2022;05-02-2022;5;2;1;3;0;0;BB;United States;Online TA;1;0;B;0;No Deposit;14;No Contract (Group);0;0;25.0
243;NF Hotel;1;39;7;06-01-2022;14-02-2022;14;0;1;2;0;0;BB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;14;No Contract (Single);0;0;19.0
244;NF Hotel;0;4;2;07-01-2022;11-01-2022;11;0;1;2;1;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
245;NF Hotel;0;7;2;07-01-2022;14-01-2022;14;1;1;2;0;0;BB;Japan;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;1;20.0
246;NF Hotel;0;12;3;07-01-2022;19-01-2022;19;0;1;4;0;0;BB;United States;Corporate;1;0;B;0;No Deposit;40;No Contract (Single);0;1;22.5
247;NF Hotel;0;20;4;07-01-2022;27-01-2022;27;0;1;3;0;0;BB;Japan;Groups;0;0;B;0;No Deposit;28;Group Contract;0;0;22.5
248;NF Hotel;0;27;5;07-01-2022;03-02-2022;3;0;2;2;1;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
249;NF Hotel;0;45;8;07-01-2022;21-02-2022;21;0;2;4;0;0;BB;South Korea;Offline TA/TO;0;1;B;1;No Deposit;240;No Contract (Single);0;0;23.75
250;NF Hotel;0;23;5;08-01-2022;31-01-2022;31;0;2;4;0;0;SC;Thailand;Offline TA/TO;0;0;B;0;No Deposit;28;No Contract (Single);0;0;23.75
251;NF Hotel;0;28;5;08-01-2022;05-02-2022;5;1;0;2;0;0;BB;China;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;1;20.0
252;NF Hotel;0;1;2;09-01-2022;10-01-2022;10;1;5;1;0;0;SC;Cambodia;Direct;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
253;NF Hotel;1;15;4;09-01-2022;24-01-2022;24;0;2;3;2;0;BB;Thailand;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;3;25.0
254;NF Hotel;1;15;4;09-01-2022;24-01-2022;24;0;3;2;0;0;SC;France;Corporate;0;0;B;0;No Deposit;9;No Contract (Single);0;0;22.5
255;NF Hotel;0;20;4;09-01-2022;29-01-2022;29;1;0;1;0;0;HB;Japan;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;23.0
256;NF Hotel;0;21;4;09-01-2022;30-01-2022;30;1;0;0;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
257;NF Hotel;0;29;6;09-01-2022;07-02-2022;7;0;1;1;0;0;BB;France;Online TA;0;0;B;1;No Deposit;0;No Contract (Single);0;0;25.0
258;NF Hotel;1;67;11;09-01-2022;17-03-2022;17;0;1;1;0;0;HB;Cambodia;Online TA;1;0;A;0;No Deposit;9;No Contract (Single);0;2;20.0
259;NF Hotel;1;1;2;10-01-2022;11-01-2022;11;0;1;1;0;0;BB;Vietnam;Corporate;0;0;B;0;Refundable;0;No Contract (Single);0;1;22.5
260;NF Hotel;0;10;3;10-01-2022;20-01-2022;20;0;2;4;0;0;BB;Cambodia;Online TA;0;0;B;1;No Deposit;0;No Contract (Group);0;1;25.0
261;NF Hotel;0;35;7;10-01-2022;14-02-2022;14;0;2;2;0;0;BB;United States;Direct;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
262;NF Hotel;0;50;9;10-01-2022;01-03-2022;1;2;4;2;0;0;BB;Thailand;Online TA;0;0;B;2;No Deposit;0;No Contract (Single);0;0;25.0
263;NF Hotel;0;108;17;10-01-2022;28-04-2022;28;0;2;2;0;0;BB;South Korea;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;0;18.0
264;NF Hotel;0;3;2;11-01-2022;14-01-2022;14;2;1;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);1;0;20.0
265;NF Hotel;0;13;4;11-01-2022;24-01-2022;24;0;4;1;0;0;BB;Vietnam;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;3;19.0
266;NF Hotel;1;21;5;11-01-2022;01-02-2022;1;0;1;2;0;0;HB;Germany;Online TA;0;0;A;0;Non Refund;0;No Contract (Single);1;0;20.0
267;NF Hotel;1;21;5;11-01-2022;01-02-2022;1;0;1;2;0;0;HB;Germany;Online TA;0;0;A;0;Non Refund;0;No Contract (Single);1;0;20.0
268;NF Hotel;0;34;7;11-01-2022;14-02-2022;14;0;1;3;1;0;BB;Japan;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
269;NF Hotel;0;1;2;12-01-2022;13-01-2022;13;0;1;2;0;0;HB;Thailand;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
270;NF Hotel;0;5;3;12-01-2022;17-01-2022;17;0;1;2;0;0;BB;South Korea;Groups;1;0;A;0;No Deposit;9;Group Contract;0;2;18.0
271;NF Hotel;0;8;3;12-01-2022;20-01-2022;20;2;5;3;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Group);0;1;25.0
272;NF Hotel;0;19;5;12-01-2022;31-01-2022;31;0;2;3;0;0;BB;United States;Online TA;0;0;B;0;No Deposit;28;No Contract (Single);0;0;25.0
273;NF Hotel;1;41;8;12-01-2022;22-02-2022;22;0;2;2;2;0;BB;Vietnam;Online TA;0;0;B;0;No Deposit;28;Contract (Single);0;1;25.0
274;NF Hotel;0;3;2;13-01-2022;16-01-2022;16;1;1;2;0;0;BB;Germany;Direct;0;0;A;0;No Deposit;240;Contract (Single);0;0;20.0
275;NF Hotel;0;10;3;13-01-2022;23-01-2022;23;1;0;1;0;0;BB;France;Corporate;0;0;A;0;No Deposit;0;No Contract (Group);0;1;18.0
276;NF Hotel;0;11;4;13-01-2022;24-01-2022;24;0;1;1;0;0;BB;Cambodia;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;1;18.0
277;NF Hotel;0;32;7;13-01-2022;14-02-2022;14;0;2;4;0;0;BB;Vietnam;Online TA;1;0;B;0;No Deposit;9;No Contract (Group);0;0;25.0
278;NF Hotel;1;2;2;14-01-2022;16-01-2022;16;1;0;1;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
279;NF Hotel;0;8;3;15-01-2022;23-01-2022;23;1;2;2;0;0;BB;Australia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);1;1;20.0
280;NF Hotel;0;10;4;15-01-2022;25-01-2022;25;0;2;20;0;0;BB;Vietnam;Direct;0;0;A;0;No Deposit;28;No Contract (Single);0;1;20.0
281;NF Hotel;0;18;5;15-01-2022;02-02-2022;2;0;2;2;0;0;BB;Cambodia;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
282;NF Hotel;1;21;5;15-01-2022;05-02-2022;5;1;0;1;0;0;BB;China;Corporate;0;0;A;1;No Deposit;14;No Contract (Group);0;0;18.0
283;NF Hotel;0;23;6;15-01-2022;07-02-2022;7;0;2;2;0;0;BB;Japan;Direct;1;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
284;NF Hotel;0;3;3;16-01-2022;19-01-2022;19;2;5;2;0;0;BB;Japan;Offline TA/TO;0;0;A;0;No Deposit;14;No Contract (Single);0;3;19.0
285;NF Hotel;0;9;4;16-01-2022;25-01-2022;25;0;1;2;0;0;SC;France;Online TA;1;0;B;0;No Deposit;9;No Contract (Single);0;1;25.0
286;NF Hotel;0;10;4;16-01-2022;26-01-2022;26;0;1;2;0;0;BB;China;Direct;0;0;A;0;No Deposit;240;No Contract (Single);0;2;20.0
287;NF Hotel;0;17;5;16-01-2022;02-02-2022;2;0;3;3;0;0;HB;Other;Corporate;0;0;A;2;No Deposit;0;No Contract (Single);0;1;18.0
288;NF Hotel;0;17;5;16-01-2022;02-02-2022;2;0;3;2;0;0;SC;Vietnam;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;2;19.0
289;NF Hotel;1;20;5;16-01-2022;05-02-2022;5;2;0;2;0;0;BB;Germany;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;2;20.0
290;NF Hotel;1;37;8;16-01-2022;22-02-2022;22;0;1;2;0;0;SC;Vietnam;Offline TA/TO;0;1;A;0;No Deposit;9;No Contract (Single);0;1;19.0
291;NF Hotel;0;60;11;16-01-2022;17-03-2022;17;0;1;2;0;0;BB;Vietnam;Online TA;0;0;A;0;Non Refund;0;No Contract (Single);0;1;20.0
292;NF Hotel;0;2;3;17-01-2022;19-01-2022;19;0;1;2;0;0;BB;Cambodia;Corporate;0;0;A;0;Non Refund;240;No Contract (Single);0;1;18.0
293;NF Hotel;0;5;3;17-01-2022;22-01-2022;22;2;0;2;0;0;BB;Thailand;Corporate;0;0;B;1;No Deposit;28;Contract (Single);0;0;25.87
294;NF Hotel;0;7;4;17-01-2022;24-01-2022;24;0;1;1;0;0;SC;Singapore;Online TA;0;0;A;1;No Deposit;0;No Contract (Single);0;0;20.0
295;NF Hotel;0;11;4;17-01-2022;28-01-2022;28;0;1;1;0;0;BB;Germany;Corporate;1;0;A;0;No Deposit;28;No Contract (Group);1;0;18.0
296;NF Hotel;0;15;5;17-01-2022;01-02-2022;1;0;1;4;0;0;BB;Other;Direct;0;0;B;1;No Deposit;28;No Contract (Single);0;0;25.0
297;NF Hotel;1;16;5;17-01-2022;02-02-2022;2;1;3;2;0;0;FB;Cambodia;Corporate;0;0;B;0;No Deposit;240;No Contract (Single);0;1;22.5
298;NF Hotel;0;20;5;17-01-2022;06-02-2022;6;1;5;1;0;0;BB;Cambodia;Online TA;1;0;A;0;No Deposit;28;No Contract (Single);0;0;20.0
299;NF Hotel;0;21;6;17-01-2022;07-02-2022;7;0;1;4;1;0;BB;Vietnam;Offline TA/TO;0;0;B;0;No Deposit;240;No Contract (Single);0;1;23.75
300;NF Hotel;0;30;7;17-01-2022;16-02-2022;16;2;3;2;0;0;BB;United States;Online TA;0;0;B;0;No Deposit;28;Contract (Single);0;0;25.0
301;NF Hotel;0;4;3;18-01-2022;22-01-2022;22;2;1;3;0;0;BB;China;Offline TA/TO;0;0;B;2;No Deposit;9;No Contract (Group);0;0;27.31
302;NF Hotel;0;17;5;18-01-2022;04-02-2022;4;1;1;4;0;0;BB;Cambodia;Online TA;0;0;A;1;Non Refund;28;No Contract (Single);0;0;20.0
303;NF Hotel;0;26;6;18-01-2022;13-02-2022;13;1;2;2;1;0;BB;Other;Groups;0;0;B;0;No Deposit;14;Group Contract;0;0;22.5
304;NF Hotel;0;31;7;18-01-2022;18-02-2022;18;0;1;2;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;9;No Contract (Single);0;2;25.0
305;NF Hotel;0;59;11;18-01-2022;18-03-2022;18;1;1;3;0;0;SC;Vietnam;Online TA;0;0;B;0;Non Refund;14;No Contract (Group);0;0;25.0
306;NF Hotel;0;87;15;18-01-2022;15-04-2022;15;2;3;3;0;0;BB;Cambodia;Offline TA/TO;0;0;B;0;No Deposit;0;No Contract (Single);0;0;23.75
307;NF Hotel;0;2;3;19-01-2022;21-01-2022;21;2;1;2;0;0;HB;China;Groups;0;1;A;0;No Deposit;28;Group Contract;0;0;18.0
308;NF Hotel;0;5;4;19-01-2022;24-01-2022;24;0;1;2;0;0;BB;Australia;Online TA;0;0;A;1;No Deposit;14;No Contract (Single);0;1;20.0
309;NF Hotel;0;7;4;19-01-2022;26-01-2022;26;0;2;1;0;0;BB;Cambodia;Complementary;0;0;A;0;No Deposit;14;No Contract (Group);0;0;0.0
310;NF Hotel;0;50;10;19-01-2022;10-03-2022;10;0;1;2;0;0;BB;Thailand;Direct;0;0;A;0;No Deposit;240;No Contract (Group);0;2;20.0
311;NF Hotel;0;51;10;19-01-2022;11-03-2022;11;2;1;2;0;0;BB;China;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
312;NF Hotel;0;3;3;20-01-2022;23-01-2022;23;1;2;2;0;0;BB;Australia;Corporate;1;0;B;0;No Deposit;0;No Contract (Single);0;2;22.5
313;NF Hotel;0;4;4;20-01-2022;24-01-2022;24;0;5;2;0;0;BB;Germany;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
314;NF Hotel;0;5;4;20-01-2022;25-01-2022;25;0;4;0;0;0;BB;Cambodia;Direct;0;0;A;0;No Deposit;28;No Contract (Single);0;1;20.0
315;NF Hotel;1;14;5;20-01-2022;03-02-2022;3;0;2;1;0;0;BB;Cambodia;Groups;0;0;A;0;No Deposit;0;Group Contract;0;0;18.0
316;NF Hotel;0;43;9;20-01-2022;04-03-2022;4;0;1;2;0;0;SC;China;Online TA;0;0;A;0;No Deposit;240;Contract (Single);0;1;20.0
317;NF Hotel;0;47;10;20-01-2022;08-03-2022;8;0;2;55;0;0;BB;United States;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;1;20.0
318;NF Hotel;0;0;3;21-01-2022;21-01-2022;21;2;2;2;0;0;BB;Vietnam;Corporate;0;0;B;0;No Deposit;0;No Contract (Single);0;0;22.5
319;NF Hotel;0;1;3;21-01-2022;22-01-2022;22;2;0;2;0;0;SC;France;Online TA;0;0;A;0;Non Refund;40;Contract (Single);0;1;23.0
320;NF Hotel;0;33;8;21-01-2022;23-02-2022;23;0;2;1;0;0;HB;Other;Groups;0;0;A;0;No Deposit;28;Group Contract;0;0;18.0
